"","X","aproovitykk_id","B02_kevad1","B02_kevad2","B02_sygis","B03_kevad1","B03_kevad2","B03_sygis","B04_kevad1","B04_kevad2","B04_sygis","B05_kevad1","B05_kevad2","B05_sygis","B06_kevad1","B06_kevad2","B06_sygis","B07_kevad1","B07_kevad2","B07_sygis","B08_kevad1","B08_kevad2","B08_sygis","B11_kevad1","B11_kevad2","B11_sygis","B12_kevad1","B12_kevad2","B12_sygis","B02_vahe_kevad","B03_vahe_kevad","B04_vahe_kevad","B05_vahe_kevad","B06_vahe_kevad","B07_vahe_kevad","B08_vahe_kevad","B11_vahe_kevad","B12_vahe_kevad","X21","X42","X43","X44","X45","X48","X51","X61","X64","X77","X999","cl","weight","muld","ARV_VMA","ARV_VKU","ARV_VKS","ARV_VXX"
"12",23,34423,0.74291106783203,-1.24978833941471,-0.0794929914317665,0.157696652406445,-0.525333767004347,0.464314119128135,0.305357965691214,-0.69401478039005,0.553135521177897,0.0633676417336912,0.175728581411881,0.883982203379591,-0.976675581299091,-0.125944537864392,-0.192764107184821,-1.07669709501176,-0.241620819701495,-0.410759769578074,-1.30037425052208,-0.313779909096118,-0.471036802776825,-0.384704681045883,-0.354234184855355,-0.015724001011554,-0.216367630768896,-0.484847804249442,-0.0921449502337473,-1.9188804613008,-0.869105197146385,-0.874181930276242,0.117599470996511,0.356132996242248,0.176754353699399,0.2853017058463,0.241201047387519,-0.131268664937405,0,0,0,0,0,1,0,0,0,0,0,"KS",90,48,0.08,0.02,0.9,0
"13",25,34435,-1.08694908597516,-1.50726355291348,-1.59410491915504,-0.794924109903606,-0.89909264998557,-0.910304808756621,-0.452908360619198,-0.498039971257627,-0.657895813217463,-0.528267145310773,-0.909900825259123,-0.764918835941767,-0.581863698786082,-0.290289334711276,-0.86066217551589,-0.576898499762591,-0.269417206513816,-0.690598762585725,-0.211206265022324,-0.431865545763343,-0.546717020372069,-0.419260947891583,-0.773036121212582,-0.750136496800421,-0.477819895088674,-0.742780051374641,-0.718189964697089,0.131898907683686,0.196909225812039,0.163058980526582,-0.33099305751242,-0.0587414849986721,-0.0755468909942476,-0.450455244246701,-0.256002846551334,0.0176659369457114,0,1,0,0,0,0,0,0,0,0,0,"cl",75,42,0,0.75,0.25,0
"14",26,34437,-1.10637313831276,-0.975290235420662,-0.444230621318219,-0.723026184386471,-0.234797879854713,0.553389534054953,-0.732837786856458,-0.14626587071607,0.324344722213788,-0.401963089648421,0.0558044027696496,0.514984889717664,-0.426677525310705,-0.672486536679288,-0.174865569386176,-0.603673424506074,-0.807526746079019,-0.402803712914104,-0.782184434805257,-0.839009971015748,-0.327345316826993,-0.921700922782546,-0.895997468856111,-0.356049767196427,-0.821173810532912,-0.613736109649062,-0.217265945180117,0.582546710098495,0.866746762732933,0.753347603935491,0.623419852936634,-0.62152773781215,-0.718438206940088,-0.676507583857988,0.514465458238513,0.651949581666704,0,0,0,0,0,0,0,0,0,1,0,"cl",75,77,0.75,0.03,0.22,0
"15",27,34439,-1.07046867196809,-1.06433940413224,-0.663929486680285,-0.977047570939093,-0.230723903718867,-0.0609637259072417,-0.665211568458139,-0.432615785740479,-0.0253272229487102,-0.887236566663375,-0.117770066320985,0.0729011516064545,-1.37833391264181,-0.308443701804334,-0.170469437296483,-1.41386281402907,-0.432631888050595,-0.285298876047851,-1.25458404457727,-0.497497584515488,-0.07756768115417,-0.763815454071412,-0.55970672160889,-0.0949554392296529,-0.703058633512452,-0.459184663585542,-0.121453527079472,0.466830565913782,1.2733700317958,0.461303447803349,1.0941650989029,0.338094975318807,0.0917869242149957,0.021229165613266,0.671449503315686,0.620328472769259,0,0,0,0,0,0,0,0,0,1,0,"cl",60,77,0.6,0.12,0.16,0.12
"16",28,34441,-0.701784852205844,-0.504341058556009,-0.353746072328945,-0.326402430256407,0.711727079839189,1.25242453573716,-0.0944245274860265,0.239254134244615,0.665086330207951,-0.00709672616072017,1.04991272573827,1.59702049065526,-1.21744236514292,-0.148876369981918,0.0505932049727109,-1.31667975384089,-0.438333710986049,-0.253627650485333,-1.21320572039872,-0.46841206163416,-0.0117487677617505,-0.32384079742258,0.29873494726843,0.782907108024651,-0.213189184650531,0.405894215737177,0.79379741069944,0.461191070988369,1.3558283732221,0.288610707516068,1.2381577623747,0.454139576593554,0.0423670927802787,0.0370633333746693,1.00340449581802,0.699345969539559,0,0,0,0,0,1,0,0,0,0,0,"cl",70,48,0,0.22,0.7,0.08
"17",29,35077,-0.750654571562078,-0.496233964226303,-0.499329971227074,-0.276444904436318,-0.770502111430471,-0.688026637496227,-0.322128770579836,-0.719001696405967,-0.403123394184708,0.132945665379761,-0.539608624533247,-0.506442456803827,0.80568326403643,0.325685155795752,0.330958771972173,1.029927539596,0.481085237411067,0.56549646901256,1.38378446176819,0.7519780925675,0.870658216806281,0.737857404925195,0.00280551777626537,0.31481561861132,0.302541964176344,-0.438130329337701,-0.136707847627467,0.527978788068654,-0.471556320487595,-0.15473385170034,-0.815891428520909,-0.0146485449633113,0.134993151112721,0.241670939638973,-1.36982447393796,-0.86314690307995,0,0,0,0,0,0,0,0,0,0,1,"KS",100,999,0,0,1,0
"18",31,35081,-1.56653089515494,-0.574995966600834,-0.806530559242189,-1.23252311501495,-0.921635275356205,-0.81933292934957,-1.3669026069659,-0.785309830067367,-0.796154590626782,-1.10439090797784,-0.821535640997544,-0.89097381887414,-0.186291099736067,-0.671212546007572,-0.657273778592372,-0.0437138872369591,-0.56044775219567,-0.483653860158078,-0.285527912525593,-0.716626077345354,-0.584901465243799,-1.16444834310016,-1.3661504284707,-1.073424964658,-1.2359484001235,-1.25910941909401,-1.05625572198264,1.47126139034074,0.862524918130078,1.02482287413028,0.572345532132091,-0.746591349549404,-0.662660268537943,-0.782159977047528,0.335975703047405,0.666723434203579,0,0,0,1,0,0,0,0,0,0,0,"cl",70,44,0,0.7,0.2,0.1
"19",35,35303,-0.313521182608381,-0.143223935639748,1.60726021532565,-0.196122415816349,-0.263522480914279,0.396669943476814,-0.351131013322208,-0.554615999919927,0.48341606991257,0.156433788009832,0.0936751960231931,0.351431732570619,0.709832980419467,1.21684163171903,0.985556297802815,0.674581316120921,1.26698649872794,1.13359497928243,0.486639304811454,1.30688942475017,1.10306373744327,0.35291972730816,0.274082566629704,0.654166165173018,0.054062166027325,-0.233429651419925,0.289809990010129,0.27187893160842,-0.000605747958304428,0.00137122991138307,-0.107619823152078,1.15742197015501,1.2463613486711,1.44459864247813,-0.289498585916166,-0.299732442865886,0,0,0,0,0,1,0,0,0,0,0,"KS",100,48,0,0,1,0
"20",41,35343,0.371370335892049,0.732363785702202,0.856461370688457,0.463614050386018,0.544465315388893,1.11340791228316,0.0959382955081813,0.661148482871089,0.666636140397043,-0.279647583114175,-0.0725355077099516,0.0665347383268315,-0.149396347708543,-0.713891233559913,-0.0687303803435025,-0.0552832991638748,-0.606537487592704,-0.216776245174199,0.350141956309926,-0.183765202566663,0.336351929280964,-0.0879535124558114,0.159625498328107,-0.1337543335699,0.108449132225437,0.979374856562625,-0.0709532428638452,0.129297754996798,-0.0911340978147728,0.377823539439179,0.303436156332193,-0.819745545516301,-0.71366962671407,-0.426693885418423,0.377760467392365,0.75637354787808,0,0,1,0,0,0,0,0,0,0,0,"cl",60,43,0.6,0.15,0.05,0.2
"21",42,35345,-0.115846635294654,-0.0632120182793974,0.398307600793779,-0.0308496339281875,-0.357992106028626,0.391829935594153,-0.383938071930031,-0.406549246190615,0.272694582141889,-0.118776101692552,-0.209291150023088,0.192589721256176,0.366369464129509,0.138408526831017,0.537307829284433,0.606156508438366,0.152280114780077,0.339601288763408,0.40722125560755,0.077818532227853,0.444783377839117,-0.331167662744444,-0.431039636970271,0.0152505117513379,-0.287542011895621,-0.503393584666881,-0.0410900021569598,0.0922059039378757,-0.373470113168452,0.149840427006146,-0.0799289263309428,-0.0188574165118754,-0.0797374614957507,-0.116008246045826,0.038555760090646,-0.0422665476533942,0,0,1,0,0,0,0,0,0,0,0,"cl",50,43,0.25,0.2,0.05,0.5
