"","aproovitykk_id","kp","satel","B02","B03","B04","B05","B06","B07","B08","B11","B12","B2","B3","B4","B5","B6","B7","B9","muld","MA","KU","KS","MUU","21","31","37","42","43","44","45","48","51","53","57","61","63","64","77","999"
"6825",83139,2017-08-30,"S2",811,612,353,544,1414,1705,1621,649,262,NA,NA,NA,NA,NA,NA,NA,45,0,3,50,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6826",83139,2017-09-24,"S2",863,621,379,509,1145,1384,1426,522,222,NA,NA,NA,NA,NA,NA,NA,45,0,3,50,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6828",83139,2015-08-04,"S2",711,555,296,552,1463,1772,1679,633,265,NA,NA,NA,NA,NA,NA,NA,45,0,3,50,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6830",83139,2018-06-09,"S2",709,575,318,602,1562,1848,1768,724,324,NA,NA,NA,NA,NA,NA,NA,45,0,3,50,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6831",83139,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,3,50,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6833",83139,2018-09-19,"S2",875,645,386,531,1248,1574,1464,581,220,NA,NA,NA,NA,NA,NA,NA,45,0,3,50,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6836",83139,2018-08-23,"S2",807,628,375,563,1380,1672,1560,611,260,NA,NA,NA,NA,NA,NA,NA,45,0,3,50,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6837",83139,2018-05-10,"S2",741,572,347,584,1229,1410,1396,693,323,NA,NA,NA,NA,NA,NA,NA,45,0,3,50,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6838",83139,2018-05-30,"S2",748,601,351,607,1543,1807,1758,772,350,NA,NA,NA,NA,NA,NA,NA,45,0,3,50,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6842",83141,2015-08-04,"S2",705,556,303,568,1857,2378,2360,906,342,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6844",83141,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6846",83141,2018-05-30,"S2",741,613,321,635,2113,2466,2432,960,386,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6847",83141,2018-06-09,"S2",694,577,298,619,1977,2460,2435,900,350,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6849",83141,2018-08-23,"S2",817,644,389,602,1706,2122,2119,886,344,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6850",83141,2018-09-19,"S2",879,662,413,580,1398,1732,1827,818,323,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6851",83141,2016-04-27,"S2",829,593,445,607,1007,1133,1200,777,396,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6853",83141,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6854",83141,2015-09-30,"S2",886,660,411,591,1306,1538,1594,771,302,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6855",83141,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6857",83141,2017-05-02,"S2",815,596,455,638,1097,1252,1310,896,510,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6858",83141,2017-09-24,"S2",873,649,417,591,1291,1464,1649,790,321,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6859",83141,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6861",83141,2017-08-30,"S2",816,616,354,562,1554,2013,1978,880,355,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6863",83141,2018-05-10,"S2",749,601,376,633,1253,1395,1486,873,396,NA,NA,NA,NA,NA,NA,NA,42,0,0,85,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6866",83143,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6867",83143,2015-09-30,"S2",909,717,450,747,1699,2016,1905,943,389,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6868",83143,2015-08-04,"S2",721,559,310,548,1983,2541,2414,935,343,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6870",83143,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6872",83143,2017-05-02,"S2",820,609,438,659,1163,1338,1379,858,458,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6873",83143,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6875",83143,2017-08-30,"S2",831,634,372,608,2063,2626,2357,1021,379,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6876",83143,2017-09-24,"S2",896,687,439,720,1654,2098,1998,946,397,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6878",83143,2018-05-10,"S2",764,621,396,693,1382,1569,1549,888,448,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6881",83143,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6882",83143,2016-04-27,"S2",848,622,458,657,1107,1272,1305,817,464,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6883",83143,2018-06-09,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6886",83143,2018-05-30,"S2",759,610,335,606,2207,2711,2590,981,385,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6887",83143,2018-08-23,"S2",822,644,398,596,1802,2307,2204,814,328,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6888",83143,2018-09-19,"S2",900,690,430,653,1748,2187,2099,900,367,NA,NA,NA,NA,NA,NA,NA,42,0,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6890",83145,2017-05-02,"S2",819,661,470,784,1446,1660,1694,1115,550,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6894",83145,2016-04-27,"S2",843,660,469,765,1354,1530,1550,920,441,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6895",83145,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6897",83145,2017-08-30,"S2",848,674,410,657,1536,1895,1832,929,390,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6898",83145,2017-09-24,"S2",901,691,447,681,1455,1672,1678,799,337,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6900",83145,2018-05-10,"S2",776,621,425,693,1383,1562,1559,1099,530,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6902",83145,2015-08-04,"S2",742,606,357,634,1558,1859,1817,862,368,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6903",83145,2018-05-27,"S2",974,827,622,891,1808,2085,1933,1373,675,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6905",83145,2018-05-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6906",83145,2018-06-09,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6908",83145,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6909",83145,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6910",83145,2015-09-30,"S2",901,683,442,658,1379,1609,1580,775,321,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6911",83145,2018-08-23,"S2",840,674,434,657,1453,1788,1727,909,411,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6912",83145,2018-09-19,"S2",918,724,466,693,1456,1785,1751,903,389,NA,NA,NA,NA,NA,NA,NA,42,73,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6913",83151,2015-08-04,"S2",714,589,317,593,2029,2730,2753,1077,405,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6914",83151,2015-09-30,"S2",901,714,454,834,1935,2360,2020,1130,473,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6915",83151,2016-04-27,"S2",842,635,494,763,1419,1616,1376,926,487,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6917",83151,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6918",83151,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6919",83151,2017-05-05,"S2",1048,845,732,969,1473,1614,1560,1182,735,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6922",83151,2017-05-02,"S2",847,644,509,776,1401,1692,1466,1107,610,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6928",83151,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6929",83151,2018-08-23,"S2",800,648,383,602,1715,2330,2467,961,380,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6930",83151,2018-05-30,"S2",741,663,350,726,2186,2717,2971,1163,478,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6931",83151,2018-06-09,"S2",713,639,330,721,2355,2808,2922,1133,463,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6933",83151,2017-09-24,"S2",890,696,464,763,1822,2173,2022,1123,476,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6934",83151,2018-09-19,"S2",866,669,421,627,1731,2106,2054,1013,380,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6935",83151,2018-05-10,"S2",772,653,430,772,1537,1815,1695,1078,552,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6936",83151,2017-08-30,"S2",817,679,385,705,2067,2673,2558,1213,424,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6938",83153,2015-09-30,"S2",895,723,465,842,2017,2368,2353,1140,452,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6939",83153,2016-04-27,"S2",857,650,550,805,1177,1337,1401,1133,646,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6940",83153,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6942",83153,2017-05-02,"S2",859,670,599,845,1250,1412,1526,1458,853,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6943",83153,2017-05-05,"S2",1026,823,766,1002,1371,1529,1615,1393,892,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6945",83153,2017-08-30,"S2",808,635,357,644,2251,2966,2951,1147,404,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6946",83153,2017-09-24,"S2",894,710,471,785,1962,2348,2486,1111,462,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6948",83153,2015-08-04,"S2",704,555,304,556,2134,2866,2959,1056,372,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6950",83153,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6953",83153,2018-09-19,"S2",873,686,429,668,1811,2389,2464,1087,397,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6956",83153,2018-08-23,"S2",796,613,367,557,1865,2488,2564,978,371,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6957",83153,2018-05-10,"S2",755,690,400,871,1949,2179,2268,1231,568,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6958",83153,2018-05-30,"S2",707,573,311,601,2506,3215,3297,1167,438,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6959",83153,2018-06-09,"S2",684,557,295,601,2457,3256,3243,1156,444,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6960",83153,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6962",83157,2015-08-04,"S2",692,537,296,516,1545,1935,1916,727,283,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6966",83157,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6968",83157,2018-05-30,"S2",710,553,310,551,1632,2058,2052,769,299,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6969",83157,2018-06-09,"S2",685,532,291,545,1670,2078,2042,752,298,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6971",83157,2018-08-23,"S2",781,593,349,527,1471,1837,1807,666,271,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6972",83157,2018-09-19,"S2",928,735,545,879,1779,2067,2039,1439,804,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6973",83157,2016-04-27,"S2",800,587,399,571,1082,1230,1297,643,340,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6974",83157,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6975",83157,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6976",83157,2015-09-30,"S2",858,644,378,543,1308,1539,1642,661,281,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6978",83157,2017-05-02,"S2",773,575,402,587,1139,1401,1386,767,377,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6979",83157,2017-08-30,"S2",786,582,329,492,1469,1801,1844,697,248,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6980",83157,2017-09-24,"S2",847,621,370,557,1199,1589,1710,642,271,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6981",83157,2017-05-05,"S2",995,799,651,823,1339,1481,1519,953,596,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6984",83157,2018-05-10,"S2",717,559,334,572,1222,1510,1488,689,317,NA,NA,NA,NA,NA,NA,NA,64,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6986",83163,2015-08-04,"S2",700,549,305,542,1652,2230,2296,779,302,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6988",83163,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6989",83163,2015-09-30,"S2",861,667,405,615,1429,1772,1742,731,294,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6990",83163,2016-04-27,"S2",811,604,444,706,1157,1305,1317,777,423,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6992",83163,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6994",83163,2017-05-02,"S2",803,614,464,736,1258,1473,1425,996,516,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6995",83163,2017-05-05,"S2",964,768,636,900,1349,1542,1492,1068,653,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6997",83163,2017-08-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6998",83163,2017-09-24,"S2",864,655,413,608,1451,1690,1771,728,276,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7000",83163,2018-05-10,"S2",766,646,444,781,1531,1734,1721,1184,598,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7003",83163,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7004",83163,2018-05-30,"S2",734,599,380,674,1723,2112,2075,1074,476,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7005",83163,2018-06-09,"S2",716,580,355,684,1784,2085,2072,1044,471,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7007",83163,2018-08-23,"S2",797,627,380,573,1462,1719,1919,803,339,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7008",83163,2018-09-19,"S2",873,670,414,632,1474,1889,1842,848,354,NA,NA,NA,NA,NA,NA,NA,44,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7009",83171,2017-05-02,"S2",791,610,438,694,1315,1461,1563,896,452,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7010",83171,2017-05-05,"S2",941,748,615,848,1324,1555,1531,977,599,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7012",83171,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7014",83171,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7017",83171,2017-08-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7018",83171,2017-09-24,"S2",868,664,422,649,1561,1813,1859,946,408,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7020",83171,2018-05-10,"S2",759,626,414,727,1387,1632,1638,936,470,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7023",83171,2015-08-04,"S2",708,579,307,630,2116,2856,2641,986,361,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7025",83171,2018-05-30,"S2",742,642,341,734,2202,2628,2512,1020,415,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7026",83171,2018-06-09,"S2",699,618,312,753,2389,2812,2724,1037,401,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7028",83171,2018-08-23,"S2",783,617,364,600,1900,2373,2356,901,335,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7029",83171,2018-09-19,"S2",879,683,416,631,1696,2144,2160,939,384,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7030",83171,2015-09-30,"S2",864,660,411,676,1514,1834,1810,934,374,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7031",83171,2016-04-27,"S2",817,619,452,714,1222,1391,1485,833,436,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7032",83171,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,80,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7033",83175,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7034",83175,2015-09-30,"S2",867,640,377,550,1315,1644,1533,634,267,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7035",83175,2016-04-27,"S2",796,595,387,586,1193,1339,1345,697,338,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7036",83175,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
