"","aproovitykk_id","kp","satel","B02","B03","B04","B05","B06","B07","B08","B11","B12","B2","B3","B4","B5","B6","B7","B9","muld","MA","KU","KS","MUU","21","37","42","43","44","45","48","51","53","61","64","77","999"
"6753",112445,2017-05-02,"S2",853,671,520,836,1329,1593,1699,1263,700,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,1,0,0,0,0,0,0,0,0,0
"6754",112445,2017-05-05,"S2",1191,998,891,1170,1651,1857,1969,1463,972,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,1,0,0,0,0,0,0,0,0,0
"6756",112445,2017-08-30,"S2",837,640,356,590,2093,2720,2502,1044,376,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,1,0,0,0,0,0,0,0,0,0
"6757",112445,2017-09-24,"S2",873,646,388,618,1647,2069,2092,977,358,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,1,0,0,0,0,0,0,0,0,0
"6759",112445,2018-05-10,"S2",780,648,413,776,1572,1916,1843,1085,552,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,1,0,0,0,0,0,0,0,0,0
"6762",112445,2018-05-27,"S2",866,729,434,768,2526,3263,2890,1236,520,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,1,0,0,0,0,0,0,0,0,0
"6764",112445,2018-05-30,"S2",742,601,325,640,2304,2988,2693,1018,410,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,1,0,0,0,0,0,0,0,0,0
"6765",112445,2018-06-09,"S2",717,582,309,655,2321,3016,2743,1000,416,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,1,0,0,0,0,0,0,0,0,0
"6767",112445,2018-08-23,"S2",819,635,384,589,1692,2254,2038,778,317,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,1,0,0,0,0,0,0,0,0,0
"6768",112445,2018-09-19,"S2",885,644,375,579,1557,2110,1951,845,311,NA,NA,NA,NA,NA,NA,NA,43,0,8,30,62,0,0,0,1,0,0,0,0,0,0,0,0,0
"6770",112449,2015-08-04,"S2",717,543,296,522,1503,1907,1750,637,257,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6772",112449,2015-08-24,"S2",807,602,350,560,1496,1849,1664,634,235,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6773",112449,2015-09-30,"S2",871,634,364,596,1411,1695,1527,638,209,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6774",112449,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6775",112449,2016-05-10,"S2",828,661,433,625,1335,1655,1534,784,368,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6777",112449,2017-05-02,"S2",791,595,404,663,1254,1444,1427,806,408,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6778",112449,2017-05-05,"S2",1124,928,792,1032,1584,1845,1816,1193,790,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6780",112449,2017-08-30,"S2",804,602,339,550,1591,1955,1761,675,250,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6781",112449,2017-09-24,"S2",865,621,364,560,1384,1706,1573,603,249,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6783",112449,2018-05-10,"S2",741,567,346,620,1381,1600,1472,742,350,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6786",112449,2018-05-27,"S2",830,670,389,664,1777,2213,2007,850,344,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6788",112449,2018-05-30,"S2",727,566,317,577,1645,2085,1855,698,290,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6789",112449,2018-06-09,"S2",705,550,298,574,1679,2032,1892,682,279,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6791",112449,2018-08-23,"S2",809,613,368,543,1346,1772,1595,544,231,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6792",112449,2018-09-19,"S2",880,626,370,545,1340,1695,1520,585,238,NA,NA,NA,NA,NA,NA,NA,37,0,78,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6794",112463,2015-08-04,"S2",786,666,409,712,1752,2147,2074,1023,472,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6796",112463,2015-08-24,"S2",873,714,469,736,1733,2071,2000,1076,448,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6797",112463,2015-09-30,"S2",948,735,492,735,1661,1891,1819,954,446,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6798",112463,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6799",112463,2016-05-10,"S2",878,735,530,796,1594,1828,1842,1024,510,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6801",112463,2017-05-02,"S2",868,736,542,941,1610,1896,1879,1057,564,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6802",112463,2017-05-05,"S2",1139,994,835,1188,1870,2080,2114,1277,795,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6804",112463,2017-08-30,"S2",882,730,458,753,1797,2190,2081,1028,434,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6805",112463,2017-09-24,"S2",939,751,511,758,1731,2034,2009,978,456,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6807",112463,2018-05-10,"S2",823,699,515,847,1574,1802,1818,1092,595,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6810",112463,2018-05-27,"S2",955,833,622,954,1872,2201,2163,1371,654,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6812",112463,2018-05-30,"S2",828,723,524,841,1740,2028,2052,1229,596,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6813",112463,2018-06-09,"S2",800,710,502,849,1819,2099,2112,1228,614,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6815",112463,2018-08-23,"S2",912,762,527,767,1658,2029,1944,1033,489,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6816",112463,2018-09-19,"S2",953,780,526,777,1739,2049,1984,1114,495,NA,NA,NA,NA,NA,NA,NA,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6818",112469,2015-08-04,"S2",723,568,324,534,1475,1821,1857,659,260,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6820",112469,2015-08-24,"S2",834,638,397,599,1502,1931,1899,663,263,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6821",112469,2015-09-30,"S2",904,681,417,622,1535,1876,1869,705,288,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6822",112469,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6823",112469,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6825",112469,2017-05-02,"S2",797,614,397,662,1419,1690,1731,756,357,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6826",112469,2017-05-05,"S2",921,741,553,785,1443,1684,1708,863,483,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6828",112469,2017-08-30,"S2",821,626,361,563,1533,1983,1946,693,268,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6829",112469,2017-09-24,"S2",896,674,418,606,1487,1824,1887,697,296,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6831",112469,2018-05-10,"S2",741,583,365,599,1340,1635,1656,719,339,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6834",112469,2018-05-27,"S2",901,739,475,750,1691,2088,2077,889,416,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6836",112469,2018-05-30,"S2",740,587,357,597,1511,1883,1894,714,308,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6837",112469,2018-06-09,"S2",714,569,330,575,1502,1879,1887,705,298,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6839",112469,2018-08-23,"S2",853,672,424,603,1382,1770,1751,673,287,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6840",112469,2018-09-19,"S2",898,678,426,610,1418,1742,1750,728,300,NA,NA,NA,NA,NA,NA,NA,48,75,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6842",112487,2015-08-04,"S2",741,624,345,717,1852,2283,2184,1069,427,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6844",112487,2015-08-24,"S2",841,701,432,773,1813,2174,2106,1112,460,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6845",112487,2015-09-30,"S2",904,773,509,780,1493,1716,1797,850,379,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6846",112487,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6847",112487,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6849",112487,2017-05-02,"S2",834,668,485,773,1232,1333,1432,891,527,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6850",112487,2017-05-05,"S2",1016,842,679,1006,1431,1620,1662,1150,680,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6852",112487,2017-08-30,"S2",824,701,408,737,1683,2017,2015,836,348,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6853",112487,2017-09-24,"S2",919,740,663,892,1385,1539,1743,802,372,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6855",112487,2018-05-10,"S2",798,686,484,878,1426,1643,1632,1056,543,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6858",112487,2018-05-27,"S2",917,852,529,943,2103,2388,2351,1241,626,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6860",112487,2018-05-30,"S2",781,717,421,903,1949,2272,2232,1238,558,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6861",112487,2018-06-09,"S2",752,693,394,843,2001,2337,2272,1244,555,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6863",112487,2018-08-23,"S2",869,716,446,742,1650,2063,1968,994,420,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6864",112487,2018-09-19,"S2",900,707,425,648,1449,1732,1715,871,355,NA,NA,NA,NA,NA,NA,NA,999,23,13,17,47,0,0,0,0,0,0,0,0,0,0,0,0,1
"6866",112491,2015-08-04,"S2",715,548,304,549,1410,2037,1878,782,304,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6868",112491,2015-08-24,"S2",829,629,387,538,1525,1662,1729,748,282,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6869",112491,2015-09-30,"S2",861,618,361,482,1057,1368,1291,513,212,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6870",112491,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6871",112491,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6873",112491,2017-05-02,"S2",791,599,437,619,1086,1300,1288,867,467,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6874",112491,2017-05-05,"S2",965,785,644,848,1329,1540,1537,1103,660,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6876",112491,2017-08-30,"S2",805,599,350,554,1358,1611,1629,680,263,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6877",112491,2017-09-24,"S2",871,621,374,469,1040,1280,1331,564,232,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6879",112491,2018-05-10,"S2",761,589,413,648,1161,1342,1373,855,436,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6882",112491,2018-05-27,"S2",882,729,465,700,1700,2185,2109,997,498,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6884",112491,2018-05-30,"S2",743,595,355,618,1550,2037,1968,899,398,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6885",112491,2018-06-09,"S2",709,567,323,579,1658,1897,1958,862,373,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6887",112491,2018-08-23,"S2",847,636,405,542,1310,1621,1567,677,313,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6888",112491,2018-09-19,"S2",878,630,382,485,1230,1503,1312,638,272,NA,NA,NA,NA,NA,NA,NA,44,60,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6890",112497,2015-08-04,"S2",727,587,336,631,2426,3350,3346,1133,387,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6892",112497,2015-08-24,"S2",846,680,433,715,2387,3302,3226,1219,447,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6893",112497,2015-09-30,"S2",943,786,545,921,2025,2496,2483,1303,526,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6894",112497,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6895",112497,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6897",112497,2017-05-02,"S2",995,841,935,1229,1546,1789,1915,2590,1613,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6898",112497,2017-05-05,"S2",1147,989,1053,1374,1724,1970,2055,2485,1578,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6900",112497,2017-08-30,"S2",811,651,388,661,2359,3119,3127,1213,428,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6901",112497,2017-09-24,"S2",931,747,526,893,1996,2326,2525,1305,539,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6903",112497,2018-05-10,"S2",875,815,680,1149,1995,2269,2347,2220,1208,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6906",112497,2018-05-27,"S2",951,822,625,948,2197,2674,2701,1793,911,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6908",112497,2018-05-30,"S2",799,672,482,821,2105,2664,2660,1619,741,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6909",112497,2018-06-09,"S2",760,648,442,808,2150,2766,2752,1574,694,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6911",112497,2018-08-23,"S2",885,715,497,731,1884,2461,2455,1408,608,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6912",112497,2018-09-19,"S2",928,745,496,748,1895,2440,2467,1397,566,NA,NA,NA,NA,NA,NA,NA,43,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6914",112511,2015-08-04,"S2",734,592,348,612,1687,2012,1927,879,366,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6916",112511,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6917",112511,2015-09-30,"S2",876,650,404,619,1301,1512,1517,678,294,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6918",112511,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6919",112511,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6921",112511,2017-05-02,"S2",818,638,493,815,1385,1568,1623,1141,610,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6922",112511,2017-05-05,"S2",959,788,649,948,1470,1678,1696,1283,733,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6924",112511,2017-08-30,"S2",795,611,358,604,1455,1779,1720,815,321,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6925",112511,2017-09-24,"S2",889,676,438,640,1374,1608,1634,750,319,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6927",112511,2018-05-10,"S2",776,636,441,787,1470,1676,1682,1138,572,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6930",112511,2018-05-27,"S2",883,746,523,856,1756,2056,2028,1246,592,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6932",112511,2018-05-30,"S2",763,633,409,707,1625,1886,1899,1096,502,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6933",112511,2018-06-09,"S2",738,617,388,737,1666,1978,1950,1067,492,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6935",112511,2018-08-23,"S2",838,662,430,655,1505,1761,1742,942,394,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6936",112511,2018-09-19,"S2",896,693,440,655,1476,1745,1717,886,364,NA,NA,NA,NA,NA,NA,NA,44,70,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6938",112513,2015-08-04,"S2",757,607,381,608,1543,1924,1872,897,383,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6940",112513,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6941",112513,2015-09-30,"S2",888,663,421,641,1430,1710,1556,742,311,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6942",112513,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6943",112513,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6945",112513,2017-05-02,"S2",806,646,465,786,1494,1735,1694,1092,564,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6946",112513,2017-05-05,"S2",960,790,641,908,1529,1790,1739,1207,671,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6948",112513,2017-08-30,"S2",811,632,379,607,1604,1908,1751,855,367,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6949",112513,2017-09-24,"S2",900,681,447,689,1570,1814,1676,851,354,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6951",112513,2018-05-10,"S2",782,641,458,712,1399,1738,1677,1094,545,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6954",112513,2018-05-27,"S2",892,748,522,831,1703,2041,1974,1205,572,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6956",112513,2018-05-30,"S2",784,651,437,714,1563,1902,1877,1085,484,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6957",112513,2018-06-09,"S2",759,635,412,727,1616,1898,1886,1069,494,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6959",112513,2018-08-23,"S2",866,699,469,695,1491,1887,1868,1017,434,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6960",112513,2018-09-19,"S2",902,720,478,720,1562,1870,1829,1037,443,NA,NA,NA,NA,NA,NA,NA,44,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6962",112773,2015-08-04,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6964",112773,2015-08-24,"S2",822,638,386,585,1975,2381,2457,1016,385,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6965",112773,2015-09-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6966",112773,2016-04-27,"S2",916,680,614,825,1083,1237,1334,1257,748,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6967",112773,2016-05-10,"S2",891,785,519,849,1789,2065,2081,1464,722,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6969",112773,2017-05-02,"S2",893,673,613,874,1186,1358,1450,1371,793,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6970",112773,2017-05-05,"S2",965,776,729,988,1328,1511,1599,1560,925,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6972",112773,2017-08-30,"S2",880,676,414,696,2005,2505,2495,1103,437,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6973",112773,2017-09-24,"S2",934,728,508,835,1698,2026,2044,1157,503,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6975",112773,2018-05-10,"S2",811,697,461,840,1557,1730,1860,1340,676,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6978",112773,2018-05-27,"S2",909,784,462,841,2632,3194,3217,1402,592,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6980",112773,2018-05-30,"S2",754,634,343,719,2395,2994,3079,1222,509,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
