"","x","y","kp","B2","B3","B4","B5","B6","B7","satel","muld","21","42","43","44","45","48","51","53","61","64","999","37","77"
"1278",669412.50000001,6463712.49999977,"2018-05-28",8501,8072,6920,18235,11338,7527,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1279",669412.50000001,6463712.49999977,"2018-08-23",8192,7479,6827,13774,10115,7503,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1280",669412.50000001,6463712.49999977,"2018-05-26",8254,7585,6766,17157,10402,7858,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1281",669412.50000001,6463737.49999977,"2018-05-10",8312,7834,7106,14928,11037,8742,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1282",669412.50000001,6463737.49999977,"2018-05-12",8493,7815,7153,13957,11023,8398,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1283",669412.50000001,6463737.49999977,"2018-05-28",8501,8072,6920,18235,11338,7527,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1284",669412.50000001,6463737.49999977,"2018-08-23",8192,7479,6827,13774,10115,7503,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1286",669412.50000001,6463737.49999977,"2018-05-26",8254,7585,6766,17157,10402,7858,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1288",669412.50000001,6463737.49999977,"2017-06-17",8631,7997,7025,17990,11414,7662,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1290",669412.50000001,6463762.49999977,"2018-05-12",8644,8263,7225,18057,12416,8553,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1292",669412.50000001,6463762.49999977,"2018-05-26",8099,7304,6464,13637,8634,6572,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1293",669412.50000001,6463762.49999977,"2018-05-10",8068,7384,6693,12071,9091,7096,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1295",669412.50000001,6463762.49999977,"2017-06-17",8564,7732,6830,14395,9224,7002,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1297",669412.50000001,6463762.49999977,"2018-05-28",8677,8154,7107,19925,11732,8556,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1298",669412.50000001,6463762.49999977,"2018-08-23",8103,7285,6570,12020,7983,6290,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1300",669412.50000001,6463787.49999977,"2017-06-17",8792,8218,7248,15361,9790,7519,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1301",669412.50000001,6463787.49999977,"2018-05-10",8099,7429,6850,11642,9550,7196,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1302",669412.50000001,6463787.49999977,"2018-05-12",8337,7586,6765,13180,9200,6996,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1304",669412.50000001,6463787.49999977,"2018-05-26",8212,7517,6691,13354,9287,6891,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1305",669412.50000001,6463787.49999977,"2018-05-28",8373,7649,6483,15749,9127,6683,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1306",669412.50000001,6463787.49999977,"2018-08-23",8173,7355,6652,11503,7942,6520,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1308",669412.50000001,6463812.49999977,"2018-08-23",8173,7419,6709,12696,9233,6980,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1309",669412.50000001,6463812.49999977,"2018-05-26",8348,7779,6919,16456,10385,8090,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1310",669412.50000001,6463812.49999977,"2018-05-28",8520,7912,6927,16794,9995,7352,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1311",669412.50000001,6463812.49999977,"2018-05-10",8386,7792,7208,13831,10639,8786,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1312",669412.50000001,6463812.49999977,"2018-05-12",8470,7751,7108,13132,10141,8303,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1315",669412.50000001,6463812.49999977,"2017-06-17",8736,8314,7251,17432,11889,8409,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1317",669412.50000001,6463837.49999977,"2018-05-12",8362,7828,6913,14044,11266,7590,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1319",669412.50000001,6463837.49999977,"2018-05-26",8094,7356,6519,13272,8697,6483,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1320",669412.50000001,6463837.49999977,"2018-05-10",8042,7311,6718,11655,8915,6847,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1322",669412.50000001,6463837.49999977,"2017-06-17",8592,7861,6922,14597,9038,6839,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1324",669412.50000001,6463837.49999977,"2018-05-28",8528,7802,6871,16072,9650,7652,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1325",669412.50000001,6463837.49999977,"2018-08-23",8089,7172,6468,11236,7390,5987,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1327",669412.50000001,6463862.49999977,"2017-06-17",8555,7772,6784,13861,8597,6798,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1328",669412.50000001,6463862.49999977,"2018-05-10",7999,7195,6485,10658,8009,6510,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1329",669412.50000001,6463862.49999977,"2018-05-12",8265,7356,6530,11916,7797,6542,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1331",669412.50000001,6463862.49999977,"2018-05-26",8094,7234,6371,12306,7881,6356,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1332",669412.50000001,6463862.49999977,"2018-05-28",8335,7476,6453,14045,8284,6201,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1333",669412.50000001,6463862.49999977,"2018-08-23",8062,7143,6407,10294,6972,5921,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1335",669412.50000001,6463887.49999977,"2018-05-10",7999,7195,6485,10658,8009,6510,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1337",669412.50000001,6463887.49999977,"2018-05-26",8094,7234,6371,12306,7881,6356,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1338",669412.50000001,6463887.49999977,"2018-05-28",8335,7476,6453,14045,8284,6201,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1339",669412.50000001,6463887.49999977,"2018-05-12",8265,7356,6530,11916,7797,6542,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1341",669412.50000001,6463887.49999977,"2017-06-17",8555,7772,6784,13861,8597,6798,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1343",669412.50000001,6463887.49999977,"2018-08-23",8062,7143,6407,10294,6972,5921,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1344",669412.50000001,6463912.49999977,"2018-05-26",8132,7304,6487,12089,8376,6622,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1345",669412.50000001,6463912.49999977,"2018-05-28",8361,7441,6499,13385,8089,6431,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1346",669412.50000001,6463912.49999977,"2018-08-23",8069,7167,6458,10083,7310,6069,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1347",669412.50000001,6463912.49999977,"2018-05-10",8044,7211,6637,10521,8342,6842,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1348",669412.50000001,6463912.49999977,"2018-05-12",8268,7398,6597,11383,8185,6612,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1351",669412.50000001,6463912.49999977,"2017-06-17",8599,7832,6928,14097,8934,6995,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1353",669412.50000001,6463937.49999977,"2018-05-12",8280,7404,6622,11734,8343,6589,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1354",669412.50000001,6463937.49999977,"2018-05-10",8060,7231,6615,10941,8381,6820,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1355",669412.50000001,6463937.49999977,"2018-08-23",8059,7211,6456,11138,7801,6176,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1357",669412.50000001,6463937.49999977,"2018-05-26",8135,7380,6514,13292,8660,6679,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1358",669412.50000001,6463937.49999977,"2018-05-28",8400,7524,6577,13129,8332,6567,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1360",669412.50000001,6463937.49999977,"2017-06-17",8574,7902,6886,14765,9467,7049,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1363",669412.50000001,6463962.49999977,"2017-06-17",8481,7684,6599,13747,8158,6464,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1365",669412.50000001,6463962.49999977,"2018-05-10",7925,7053,6313,10264,7450,6170,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1366",669412.50000001,6463962.49999977,"2018-05-12",8277,7313,6551,10738,8219,6597,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1368",669412.50000001,6463962.49999977,"2018-05-26",8050,7195,6243,12547,7593,6122,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1369",669412.50000001,6463962.49999977,"2018-05-28",8366,7566,6550,13377,8669,6759,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1370",669412.50000001,6463962.49999977,"2018-08-23",8015,7108,6328,10414,6898,5840,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1371",669412.50000001,6463987.49999977,"2018-05-12",8257,7331,6480,11792,7910,6278,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1373",669412.50000001,6463987.49999977,"2018-05-26",8073,7216,6284,13476,8034,6235,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1374",669412.50000001,6463987.49999977,"2018-05-28",8365,7425,6442,13576,7910,6338,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1375",669412.50000001,6463987.49999977,"2018-08-23",8070,7197,6425,11261,7300,5991,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1377",669412.50000001,6463987.49999977,"2017-06-17",8493,7715,6630,15224,8758,6637,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1379",669412.50000001,6463987.49999977,"2018-05-10",7986,7154,6374,10984,7782,6359,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1380",669412.50000001,6464012.49999977,"2018-05-28",8311,7413,6424,14460,8193,6270,"LC08",51,0,0,0,0,0,0,1,0,0,0,0,0,0
"1382",669412.50000001,6464012.49999977,"2018-05-12",8223,7354,6461,12397,8020,6401,"LC08",51,0,0,0,0,0,0,1,0,0,0,0,0,0
"1384",669412.50000001,6464012.49999977,"2018-08-23",8107,7186,6501,11084,7451,6042,"LC08",51,0,0,0,0,0,0,1,0,0,0,0,0,0
"1385",669412.50000001,6464012.49999977,"2018-05-10",8042,7363,6561,12654,8574,6758,"LC08",51,0,0,0,0,0,0,1,0,0,0,0,0,0
"1386",669412.50000001,6464012.49999977,"2017-06-17",8552,7724,6712,15797,8783,6619,"LC08",51,0,0,0,0,0,0,1,0,0,0,0,0,0
"1387",669412.50000001,6464012.49999977,"2018-05-26",8067,7253,6311,15007,8244,6286,"LC08",51,0,0,0,0,0,0,1,0,0,0,0,0,0
"1389",669412.50000001,6464037.49999977,"2018-05-10",8042,7363,6561,12654,8574,6758,"LC08",51,0,0,0,0,0,0,1,0,0,0,0,0,0
"1390",669412.50000001,6464037.49999977,"2018-05-12",8223,7354,6461,12397,8020,6401,"LC08",51,0,0,0,0,0,0,1,0,0,0,0,0,0
"1392",669412.50000001,6464037.49999977,"2018-05-26",8067,7253,6311,15007,8244,6286,"LC08",51,0,0,0,0,0,0,1,0,0,0,0,0,0
"1393",669412.50000001,6464037.49999977,"2018-05-28",8311,7413,6424,14460,8193,6270,"LC08",51,0,0,0,0,0,0,1,0,0,0,0,0,0
"1394",669412.50000001,6464037.49999977,"2018-08-23",8107,7186,6501,11084,7451,6042,"LC08",51,0,0,0,0,0,0,1,0,0,0,0,0,0
"1396",669412.50000001,6464037.49999977,"2017-06-17",8552,7724,6712,15797,8783,6619,"LC08",51,0,0,0,0,0,0,1,0,0,0,0,0,0
"1398",669412.50000001,6464062.49999977,"2018-05-10",8227,7764,6937,15394,10280,7614,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1400",669412.50000001,6464062.49999977,"2017-06-17",8701,8101,6960,18666,9598,7158,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1403",669412.50000001,6464062.49999977,"2018-05-26",8179,7717,6464,19566,9769,6941,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1404",669412.50000001,6464062.49999977,"2018-05-28",8344,7465,6457,15513,8349,6453,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1405",669412.50000001,6464062.49999977,"2018-05-12",8251,7590,6506,14324,8622,6495,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1406",669412.50000001,6464062.49999977,"2018-08-23",8220,7507,6679,11852,9057,6963,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1408",669412.50000001,6464087.49999977,"2018-05-12",8318,7584,6579,13604,8657,6675,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1410",669412.50000001,6464087.49999977,"2017-06-17",8750,8303,6964,21931,10231,7344,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1411",669412.50000001,6464087.49999977,"2018-05-10",8295,8008,7071,17672,11313,8025,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1412",669412.50000001,6464087.49999977,"2018-08-23",8345,7864,7025,14083,11127,8057,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1414",669412.50000001,6464087.49999977,"2018-05-26",8273,8005,6619,22283,10870,7415,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1415",669412.50000001,6464087.49999977,"2018-05-28",8345,7478,6414,15493,8667,6526,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1416",669412.50000001,6464112.49999977,"2018-08-23",8335,7867,6948,15541,11061,7887,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1417",669412.50000001,6464112.49999977,"2017-06-17",8753,8302,6957,21801,10334,7358,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1419",669412.50000001,6464112.49999977,"2018-05-10",8239,7945,6895,18338,11079,7820,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1420",669412.50000001,6464112.49999977,"2018-05-12",8503,7894,6942,15559,10291,7573,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1422",669412.50000001,6464112.49999977,"2018-05-26",8253,7957,6585,23410,11078,7524,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1423",669412.50000001,6464112.49999977,"2018-05-28",8468,7925,6588,19641,10170,7188,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1426",669412.50000001,6464137.49999977,"2018-05-10",8202,7870,6801,18483,10924,7650,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1427",669412.50000001,6464137.49999977,"2017-06-17",8778,8304,7039,20700,10339,7389,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1429",669412.50000001,6464137.49999977,"2018-08-23",8329,7870,6880,16053,11032,7731,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1430",669412.50000001,6464137.49999977,"2018-05-28",8551,8199,6741,22851,11069,7596,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1431",669412.50000001,6464137.49999977,"2018-05-12",8539,8184,7049,18780,11388,7931,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1433",669412.50000001,6464137.49999977,"2018-05-26",8236,7908,6497,23772,11197,7519,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1434",669412.50000001,6464162.49999977,"2018-05-10",8209,7870,6778,18571,10877,7608,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1435",669412.50000001,6464162.49999977,"2018-05-12",8517,8206,7001,19467,11336,7874,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1437",669412.50000001,6464162.49999977,"2017-06-17",8786,8318,7033,20868,10376,7393,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
"1440",669412.50000001,6464162.49999977,"2018-05-26",8225,7885,6486,23735,11030,7432,"LC08",42,0,1,0,0,0,0,0,0,0,0,0,0,0
